user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,category1,category2,week,weekday,day,cluster_id
8,39.979691,39.982017,116.328465,116.329936,2008-11-04 05:22:34,2008-11-05 00:35:51,39.980854,116.3292005,143.70435581216802,"美食,酒店,购物,购物,购物,购物,生活服务,生活服务,生活服务,丽人,丽人,丽人,休闲娱乐,休闲娱乐,运动健身,教育培训,教育培训,教育培训,教育培训,医疗,交通设施,交通设施,交通设施,交通设施,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,政府机构,房地产,生活服务,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,,文化传媒,公司企业","酒吧,星级酒店,商铺,商铺,商铺,,物流公司,图文快印店,房产中介机构,美甲,美容,美发,游戏场所,ktv,健身中心,培训机构,培训机构,培训机构,培训机构,医疗器械,路侧停车位,停车场,停车场,停车场,银行,写字楼,写字楼,写字楼,写字楼,写字楼,住宅区,内部楼栋,内部楼栋,内部楼栋,写字楼,内部楼栋,住宅区,公检法机构,住宅区,房产中介机构,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,出入口",82,1,4,17
8,39.979691,39.982017,116.328465,116.329936,2008-11-04 05:22:34,2008-11-05 00:35:51,39.980854,116.3292005,143.70435581216802,"美食,酒店,购物,购物,购物,购物,生活服务,生活服务,生活服务,丽人,丽人,丽人,休闲娱乐,休闲娱乐,运动健身,教育培训,教育培训,教育培训,教育培训,医疗,交通设施,交通设施,交通设施,交通设施,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,政府机构,房地产,生活服务,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,,文化传媒,公司企业","酒吧,星级酒店,商铺,商铺,商铺,,物流公司,图文快印店,房产中介机构,美甲,美容,美发,游戏场所,ktv,健身中心,培训机构,培训机构,培训机构,培训机构,医疗器械,路侧停车位,停车场,停车场,停车场,银行,写字楼,写字楼,写字楼,写字楼,写字楼,住宅区,内部楼栋,内部楼栋,内部楼栋,写字楼,内部楼栋,住宅区,公检法机构,住宅区,房产中介机构,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,出入口",82,1,4,17
8,39.956254,39.958479,116.354581,116.355811,2008-10-31 22:04:49,2008-10-31 23:48:08,39.9573665,116.355196,134.35239747197548,"美食,酒店,酒店,酒店,购物,购物,购物,生活服务,生活服务,生活服务,生活服务,丽人,丽人,教育培训,医疗,医疗,交通设施,交通设施,交通设施,交通设施,交通设施,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,政府机构,政府机构,政府机构,政府机构,,文化传媒","咖啡厅,快捷酒店,快捷酒店,其他,超市,超市,商铺,其他,其他,其他,其他,美甲,美发,高等院校,诊所,其他,停车场,路侧停车位,路侧停车位,路侧停车位,停车场,典当行,住宅区,住宅区,住宅区,内部楼栋,住宅区,住宅区,住宅区,写字楼,住宅区,住宅区,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,,宿舍,宿舍,住宅区,公司,各级政府,行政单位,社会团体,行政单位,新闻出版,出入口",81,4,31,24
9,40.001296,40.003579,116.342446,116.344122,2008-11-01 01:59:54,2008-11-01 02:45:05,40.0024375,116.343284,145.6228284152213,"美食,美食,酒店,酒店,购物,丽人,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口",81,5,1,32
9,39.994969,39.996922,116.327293,116.329767,2008-11-02 16:31:21,2008-11-03 02:36:51,39.9959455,116.32853,151.3075284141484,"美食,运动健身,教育培训,教育培训,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,政府机构,,出入口","咖啡厅,体育场馆,科研机构,科研机构,停车场,其他,内部楼栋,宿舍,宿舍,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,社会团体,停车场出入口,出入口",81,6,2,32
9,40.000824,40.003415,116.342554,116.344451,2008-10-29 03:24:05,2008-10-29 16:16:34,40.0021195,116.3435025,165.16250750792898,"美食,美食,酒店,酒店,购物,丽人,教育培训,医疗,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,培训机构,其他,停车场,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口,出入口",81,2,29,32
9,40.001017,40.003422,116.342569,116.344146,2008-10-28 03:16:49,2008-10-28 16:19:12,40.0022195,116.3433575,149.63224177585874,"美食,美食,酒店,酒店,购物,丽人,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口",81,1,28,32
9,39.995682,39.997034,116.328186,116.330012,2008-10-28 20:43:57,2008-10-29 02:51:03,39.996358,116.329099,108.16208958521476,"教育培训,教育培训,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产","科研机构,科研机构,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,写字楼,内部楼栋",81,1,28,32
9,40.000999,40.00376,116.342592,116.344403,2008-11-08 04:16:44,2008-11-08 22:23:23,40.0023795,116.3434975,171.7923061031181,"美食,美食,酒店,酒店,购物,丽人,教育培训,医疗,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,培训机构,其他,停车场,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口,出入口",82,5,8,32
9,39.990652,39.992686,116.328416,116.330221,2008-11-09 02:19:44,2008-11-09 03:04:00,39.991669,116.3293185,136.74665161570186,"购物,生活服务,运动健身,运动健身,交通设施,交通设施,道路,交通设施,交通设施,房地产,房地产,房地产,房地产,政府机构,公司企业,公司企业,政府机构,政府机构,政府机构,,出入口","商铺,售票处,体育场馆,体育场馆,公交车站,停车场,路口,其他,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公检法机构,公司,公司,行政单位,行政单位,福利机构,停车场出入口,出入口",82,6,9,11
9,40.00077,40.004031,116.341977,116.344142,2008-10-24 03:39:07,2008-10-24 20:44:48,40.0024005,116.3430595,203.4032021576394,"美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,酒店,酒店,购物,购物,购物,购物,丽人,医疗,交通设施,交通设施,交通设施,金融,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,公司企业,公司企业,公司企业,政府机构,政府机构,,出入口","小吃快餐店,小吃快餐店,咖啡厅,外国餐厅,小吃快餐店,中餐厅,中餐厅,中餐厅,小吃快餐店,小吃快餐店,咖啡厅,蛋糕甜品店,其他,其他,商铺,超市,便利店,其他,,其他,停车场,停车场,停车场,银行,atm,写字楼,写字楼,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,公司,公司,公司,行政单位,行政单位,停车场出入口,出入口,出入口",80,4,24,30
9,40.000932,40.003621,116.342549,116.344105,2008-10-30 03:18:40,2008-10-31 02:33:42,40.0022765,116.343327,163.53083550833296,"美食,美食,酒店,酒店,购物,丽人,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口",81,3,30,32
9,40.001882,40.003463,116.341045,116.343957,2008-11-06 03:24:31,2008-11-06 16:06:52,40.0026725,116.342501,152.00968507539227,"美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,美食,酒店,酒店,购物,购物,购物,丽人,交通设施,交通设施,交通设施,金融,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,政府机构,,文化传媒","小吃快餐店,小吃快餐店,咖啡厅,外国餐厅,小吃快餐店,中餐厅,中餐厅,中餐厅,小吃快餐店,中餐厅,小吃快餐店,咖啡厅,蛋糕甜品店,其他,其他,超市,其他,便利店,,停车场,公交车站,停车场,银行,atm,写字楼,写字楼,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,行政单位,新闻出版,出入口,出入口",82,3,6,10
9,40.001464,40.003424,116.342905,116.345189,2008-10-31 03:04:51,2008-10-31 18:46:03,40.002444,116.344047,146.0711939804339,"酒店,教育培训,医疗,交通设施,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,,出入口,出入口","其他,培训机构,其他,停车场,停车场,停车场,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,门",81,4,31,0
9,40.001372,40.003766,116.342779,116.344347,2008-11-07 02:58:26,2008-11-08 00:19:00,40.002569,116.343563,148.91355115149642,"美食,酒店,购物,丽人,医疗,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","中餐厅,其他,商铺,,其他,停车场,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口",82,4,7,32
9,40.001656,40.003442,116.341998,116.344123,2008-11-02 04:51:48,2008-11-02 16:21:08,40.002549,116.3430605,134.35189385810634,"美食,美食,酒店,酒店,购物,丽人,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,行政单位,停车场出入口,出入口",81,6,2,24
9,39.994971,39.997529,116.327114,116.330621,2008-10-26 20:15:21,2008-10-27 04:06:24,39.99625,116.3288675,206.2486662567768,"美食,美食,运动健身,教育培训,教育培训,教育培训,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,公司企业,公司企业,公司企业,出入口,出入口,政府机构,,出入口","咖啡厅,咖啡厅,体育场馆,科研机构,科研机构,中学,停车场,其他,停车场,内部楼栋,宿舍,宿舍,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,写字楼,写字楼,内部楼栋,内部楼栋,写字楼,内部楼栋,写字楼,内部楼栋,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,公司,公司,公司,,门,社会团体,停车场出入口,出入口",80,6,26,32
9,39.994906,39.996365,116.32788,116.329436,2008-11-04 20:46:48,2008-11-05 01:57:55,39.9956355,116.328658,104.74875687175984,"教育培训,教育培训,交通设施,交通设施,房地产,房地产,政府机构,,出入口","科研机构,科研机构,停车场,其他,内部楼栋,内部楼栋,社会团体,其他,出入口",82,1,4,5
9,39.994809,39.996279,116.327698,116.329056,2008-10-27 16:29:53,2008-10-28 02:25:39,39.995544,116.328377,100.12579431458288,"教育培训,交通设施,交通设施,房地产,房地产,房地产,政府机构,,出入口","科研机构,其他,停车场,内部楼栋,宿舍,内部楼栋,社会团体,其他,出入口",81,0,27,0
9,39.993807,39.995813,116.327637,116.329163,2008-11-06 16:26:30,2008-11-06 19:47:34,39.99481,116.3284,129.086748585676,"生活服务,生活服务,公司企业,教育培训,教育培训,教育培训,交通设施,交通设施,房地产,公司企业,政府机构,,文化传媒","其他,图文快印店,公司,幼儿园,科研机构,科研机构,其他,停车场,内部楼栋,公司,社会团体,展览馆,出入口",82,3,6,5
9,39.993447,39.993831,116.324731,116.327956,2008-10-28 20:06:35,2008-10-28 20:40:09,39.993639,116.3263435,139.0155045891674,"购物,生活服务,生活服务,公司企业,休闲娱乐,教育培训,教育培训,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,生活服务,生活服务,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,,文化传媒","便利店,物流公司,公用事业,其他,其他,培训机构,,停车场,内部楼栋,内部楼栋,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,住宅区,住宅区,,公司,公司,公用事业,物流公司,行政单位,行政单位,行政单位,行政单位,行政单位,公检法机构,文化宫,教育培训,文化传媒",81,1,28,26
9,39.991169,39.993452,116.327189,116.329937,2008-11-06 19:51:36,2008-11-06 20:22:49,39.9923105,116.328563,172.66205759561512,"美食,美食,酒店,购物,生活服务,生活服务,休闲娱乐,休闲娱乐,运动健身,运动健身,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,医疗,交通设施,交通设施,交通设施,交通设施,交通设施,教育培训,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,政府机构,政府机构,,文化传媒","蛋糕甜品店,中餐厅,其他,商铺,售票处,邮局,休闲广场,其他,体育场馆,体育场馆,培训机构,培训机构,图书馆,图书馆,科研机构,科研机构,其他,停车场,公交车站,停车场,停车场,停车场,图书馆,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,福利机构,行政单位,行政单位,文化宫,出入口",82,3,6,5
9,40.001554,40.003527,116.342655,116.344215,2008-10-25 21:58:07,2008-10-26 03:31:53,40.0025405,116.343435,128.24532221997725,"美食,酒店,丽人,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,政府机构,,出入口","中餐厅,其他,,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,行政单位,停车场出入口,出入口",80,5,25,32
9,40.000495,40.003645,116.342294,116.344747,2008-11-03 02:51:48,2008-11-03 16:19:41,40.00207,116.3435205,203.925612105027,"美食,美食,酒店,酒店,购物,丽人,教育培训,医疗,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,政府机构,公司企业,公司企业,公司企业,政府机构,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,,培训机构,其他,停车场,停车场,停车场,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,行政单位,公司,公司,公司,,其他,停车场出入口,出入口,出入口",82,0,3,24
9,39.995498,39.996998,116.328489,116.329836,2008-10-29 16:24:37,2008-10-29 20:07:42,39.996248,116.3291625,101.22520643070985,"教育培训,教育培训,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产","科研机构,科研机构,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,写字楼,内部楼栋",81,2,29,32
9,39.994631,39.996403,116.328406,116.330139,2008-11-03 20:00:05,2008-11-03 20:56:15,39.995517,116.3292725,123.10355822555285,"教育培训,教育培训,教育培训,交通设施,房地产,房地产,房地产,房地产,政府机构,,出入口","科研机构,科研机构,中学,其他,内部楼栋,内部楼栋,内部楼栋,内部楼栋,社会团体,门,出入口",82,0,3,19
9,40.002641,40.004382,116.342836,116.345377,2008-10-25 02:31:23,2008-10-25 03:03:30,40.0035115,116.3441065,145.19024341923978,"购物,交通设施,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,公司企业,公司企业,公司企业,,文化传媒","商铺,停车场,其他,停车场,停车场,内部楼栋,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,公司,,公司,新闻出版,出入口",80,5,25,10
9,39.994306,39.996679,116.326141,116.329686,2008-11-03 21:08:05,2008-11-04 02:04:29,39.9954925,116.3279135,200.5126942118601,"美食,美食,生活服务,生活服务,公司企业,休闲娱乐,运动健身,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,政府机构,政府机构,,出入口","咖啡厅,咖啡厅,图文快印店,其他,公司,其他,体育场馆,科研机构,科研机构,科研机构,幼儿园,科研机构,中学,其他,停车场,宿舍,宿舍,内部楼栋,内部楼栋,内部楼栋,宿舍,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,宿舍,内部楼栋,内部楼栋,内部楼栋,公司,社会团体,行政单位,停车场出入口,出入口",82,0,3,19
9,39.957828,39.960054,116.356858,116.360144,2008-10-31 20:32:01,2008-10-31 21:09:37,39.958941,116.358501,186.8871875791528,"购物,生活服务,旅游景点,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,政府机构,房地产,房地产,公司企业,生活服务,政府机构,政府机构,政府机构,,文化传媒","商铺,其他,文物古迹,停车场,内部楼栋,住宅区,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,各级政府,住宅区,内部楼栋,公司,其他,行政单位,行政单位,行政单位,新闻出版,门址,门址,门址,门址,门址,门址,门址,门址",81,4,31,26
9,40.001621,40.004567,116.342757,116.34412,2008-10-26 03:56:40,2008-10-26 16:19:59,40.003094,116.3434385,173.77254925763063,"美食,美食,酒店,酒店,购物,购物,丽人,休闲娱乐,教育培训,交通设施,交通设施,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,公司企业,金融,公司企业,休闲娱乐,政府机构,,出入口","小吃快餐店,中餐厅,其他,其他,商铺,商铺,,网吧,科研机构,停车场,其他,投资理财,内部楼栋,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,公司,公司,公司,公司,公司,公司,,公司,投资理财,公司,网吧,行政单位,停车场出入口,出入口",80,6,26,10
9,39.993172,39.996217,116.3274,116.329077,2008-10-28 02:25:43,2008-10-28 02:56:29,39.9946945,116.3282385,183.7468055169057,"购物,生活服务,生活服务,生活服务,公司企业,生活服务,生活服务,休闲娱乐,公司企业,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,交通设施,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,生活服务,生活服务,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,,文化传媒","便利店,其他,邮局,图文快印店,公司,物流公司,公用事业,其他,其他,幼儿园,培训机构,,科研机构,科研机构,中学,科研机构,其他,停车场,其他,停车场,内部楼栋,宿舍,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,住宅区,住宅区,住宅区,住宅区,公司,公司,物流公司,公用事业,社会团体,行政单位,行政单位,行政单位,行政单位,行政单位,行政单位,展览馆,教育培训,出入口",81,1,28,11
9,39.959598,39.960528,116.35782,116.359371,2008-10-31 22:19:25,2008-10-31 23:15:31,39.960063,116.3585955,83.91776620709216,"生活服务,交通设施,交通设施,房地产,生活服务,公司企业,,出入口","其他,停车场,停车场,内部楼栋,其他,,其他,门址,门址,门址",81,4,31,14
9,39.993076,39.995981,116.327345,116.329056,2008-10-29 20:56:29,2008-10-30 02:29:28,39.9945285,116.3282005,177.19204425520684,"购物,生活服务,生活服务,生活服务,公司企业,生活服务,生活服务,休闲娱乐,公司企业,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,教育培训,交通设施,交通设施,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,生活服务,生活服务,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,,文化传媒","便利店,其他,邮局,图文快印店,公司,物流公司,公用事业,其他,其他,幼儿园,培训机构,培训机构,,科研机构,科研机构,中学,其他,其他,停车场,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,住宅区,住宅区,住宅区,住宅区,公司,公司,公用事业,物流公司,行政单位,社会团体,行政单位,行政单位,行政单位,行政单位,行政单位,展览馆,教育培训,出入口",81,2,29,11
9,39.994614,39.996478,116.327374,116.328751,2008-11-04 16:28:55,2008-11-04 19:58:16,39.995546,116.3280625,119.0793731265922,"美食,教育培训,交通设施,交通设施,房地产,房地产,房地产,房地产,政府机构,,出入口","咖啡厅,科研机构,停车场,其他,宿舍,内部楼栋,内部楼栋,内部楼栋,社会团体,其他,出入口",82,1,4,0
9,39.995517,39.996605,116.328057,116.329742,2008-10-26 16:27:56,2008-10-26 20:08:53,39.996061,116.3288995,93.86068740062292,"运动健身,教育培训,教育培训,房地产,房地产,房地产,房地产,房地产,房地产,,出入口","体育场馆,科研机构,科研机构,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,门",80,6,26,19
10,39.922732,39.924038,116.476038,116.476613,2007-12-14 09:58:10,2007-12-14 10:43:36,39.923385,116.4763255,76.63777280774464,"美食,酒店,购物,购物,购物,交通设施,交通设施,房地产,房地产,房地产,房地产,房地产,,出入口","其他,星级酒店,商铺,商铺,商铺,公交车站,停车场,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,停车场出入口,出入口,出入口",35,4,14,6
10,39.900477,39.900803,116.420072,116.423925,2007-09-10 00:54:22,2007-09-10 12:44:57,39.90064,116.4219985,165.33518933101027,"美食,购物,购物,购物,生活服务,生活服务,生活服务,生活服务,生活服务,休闲娱乐,教育培训,教育培训,医疗,医疗,交通设施,交通设施,交通设施,交通设施,交通设施,交通设施,交通设施,交通设施,交通设施,交通设施,金融,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,房地产,公司企业,公司企业,出入口,出入口,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,政府机构,医疗,政府机构,,文化传媒","茶座,超市,商铺,商铺,洗衣店,其他,物流公司,彩票销售点,,其他,中学,培训机构,综合医院,其他,路侧停车位,路侧停车位,路侧停车位,路侧停车位,停车场,停车场,路侧停车位,停车场,路侧停车位,停车场,atm,住宅区,写字楼,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,写字楼,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,住宅区,内部楼栋,内部楼栋,内部楼栋,内部楼栋,内部楼栋,,公司,公司,停车场,,社会团体,社会团体,公检法机构,公检法机构,行政单位,行政单位,行政单位,公检法机构,行政单位,公检法机构,其他,各级政府,新闻出版,出入口,出入口",22,0,10,26
