user,lat_min,lat_max,lng_min,lng_max,arr_t,lea_t,lat,lng,radius,category1,category2
41,39.8572,39.8603599,116.2578566,116.259815,2009-02-17 03:26:01,2009-02-17 03:59:57,39.85877995,116.2588358,194.55159321779288,",出入口","其他,出入口"
41,39.8862066,39.8886533,116.2581149,116.258855,2009-02-18 18:10:11,2009-02-18 18:48:23,39.88742995,116.25848495,139.64656535736728,",出入口","停车场出入口,出入口"
41,39.9054883,39.9072599,116.2661466,116.2669633,2009-02-20 06:14:46,2009-02-20 22:56:59,39.9063741,116.26655495,104.47391311352048,",出入口","门,出入口"
41,39.6725549,39.6734666,116.3074083,116.3097066,2009-02-21 22:06:02,2009-02-21 22:57:16,39.67301075,116.30855745,110.64590522010886,",出入口,出入口",门
41,39.8901499,39.8919049,116.2690533,116.2704616,2009-02-26 01:48:25,2009-02-26 02:49:58,39.8910274,116.26975745,114.58499163457871,",出入口","门,出入口"
41,39.9813333,39.9820983,116.3100583,116.3126116,2009-02-26 18:06:55,2009-02-26 20:05:13,39.9817158,116.31133495,116.79455897662908,",出入口","其他,出入口"
41,39.9044216,39.9065516,116.26636,116.2678633,2009-02-27 06:02:19,2009-02-27 19:14:22,39.9054866,116.26711165,134.6650121969135,",出入口",门
41,39.9523149,39.9534399,116.45325,116.4553216,2009-03-02 20:22:43,2009-03-02 21:09:42,39.9528774,116.4542858,108.20104550641744,",文化传媒","文化宫,出入口"
41,39.9213349,39.92246,116.3518766,116.3539633,2009-03-02 23:27:03,2009-03-02 23:57:38,39.92189745,116.35291995,108.76295807047543,",出入口","门,出入口"
41,39.7348383,39.7359566,116.1404083,116.1439149,2009-03-05 22:28:16,2009-03-06 00:42:46,39.73539745,116.1421616,162.3054284745314,",文化传媒","广播电视,文化传媒"
41,39.8975916,39.8991266,116.2770399,116.2787233,2009-03-08 00:05:38,2009-03-08 00:40:23,39.8983591,116.2778816,111.53032635571066,",出入口","停车场出入口,出入口"
41,39.8997816,39.9028349,116.2581083,116.25999,2009-03-09 04:41:24,2009-03-09 13:23:20,39.90130825,116.25904915,187.7725376425207,",出入口","停车场出入口,出入口"
41,40.1375233,40.1383216,116.6213166,116.6234366,2009-03-12 02:20:18,2009-03-12 04:01:30,40.13792245,116.6223766,100.446484351318,",出入口","门,出入口"
41,39.8932066,39.8950233,116.3782899,116.3786433,2009-03-12 21:58:29,2009-03-12 23:53:23,39.89411495,116.3784666,102.12280608809648,",出入口","其他,出入口,出入口"
41,39.84809,39.8498333,116.318455,116.3204716,2009-03-13 21:21:30,2009-03-13 21:53:51,39.84896165,116.3194633,129.62815269311076,",出入口","停车场出入口,出入口"
41,39.847865,39.8483633,116.3233016,116.3276666,2009-03-13 22:03:44,2009-03-13 22:34:30,39.84811415,116.3254841,188.3678183023327,",出入口","停车场出入口,出入口"
41,40.415575,40.4177916,116.9724699,116.9748316,2009-03-19 20:57:36,2009-03-20 20:54:53,40.4166833,116.97365075,158.68650054192838,",出入口",门
41,39.8994766,39.900305,116.4006816,116.4028133,2009-03-29 22:55:33,2009-03-29 23:38:06,39.8998908,116.40174745,101.92248435426504,",门址",门址点
41,40.0046199,40.0060533,116.5556899,116.5588216,2009-03-30 18:42:34,2009-03-30 20:52:08,40.0053366,116.55725575,155.3660295670624,",出入口",门
41,40.1237849,40.1270249,116.6509399,116.6512283,2009-04-01 18:08:55,2009-04-01 19:03:45,40.1254049,116.6510841,180.55279234723545,",出入口","停车场出入口,出入口"
41,39.8945516,39.897295,116.3233133,116.3258266,2009-04-02 22:35:38,2009-04-02 23:20:05,39.8959233,116.32456995,186.43333623982628,",出入口","停车场出入口,出入口"
41,39.8989733,39.8996949,116.6568849,116.6594716,2009-04-08 19:20:36,2009-04-08 20:19:57,39.8993341,116.65817825,117.3983993042518,",出入口","门,出入口"
41,39.8868833,39.8882849,116.67668,116.6800599,2009-04-08 20:28:09,2009-04-08 21:57:45,39.8875841,116.67836995,163.89805170520987,",出入口","门,出入口"
41,39.883265,39.885045,116.2586266,116.2592399,2009-04-11 00:33:24,2009-04-11 01:04:28,39.884155,116.25893325,102.36408165868689,",出入口","门,出入口"
41,39.6726716,39.6736049,116.3072933,116.3097933,2009-04-13 22:09:09,2009-04-14 01:02:17,39.67313825,116.3085433,118.9033926647246,",出入口,出入口",门
41,39.917315,39.9185166,116.461285,116.4631816,2009-04-15 18:29:41,2009-04-15 19:03:31,39.9179158,116.4622333,104.8982064014047,",出入口,出入口","门,门址,门址,门址,门址,门址,门址"
41,39.8929549,39.8937916,116.2661766,116.2685816,2009-04-16 01:47:03,2009-04-16 02:24:59,39.89337325,116.2673791,112.64355034035518,",出入口","停车场出入口,出入口"
41,39.6727099,39.67347,116.3074149,116.3097816,2009-04-16 15:54:08,2009-04-16 20:31:51,39.673089950000005,116.30859825,109.74242981681472,",出入口,出入口",门
41,39.8834433,39.8842399,116.25875,116.2610316,2009-04-17 19:10:36,2009-04-17 20:02:27,39.8838416,116.2598908,106.94123405099872,",出入口","门,门址"
41,39.8327883,39.8349649,116.3038783,116.3063083,2009-04-18 16:03:29,2009-04-18 17:05:01,39.8338766,116.3050933,159.39759624565474,",出入口",其他
41,39.9140266,39.9152266,116.4166366,116.4189316,2009-04-22 04:46:19,2009-04-22 05:31:32,39.9146266,116.4177841,118.44456850519784,",文化传媒,文化传媒","广播电视,文化传媒"
41,39.90364,39.9058766,116.2653599,116.2667633,2009-04-24 18:02:23,2009-04-24 20:11:08,39.9047583,116.2660616,138.00503639818388,",出入口","门,出入口"
41,39.9159799,39.917065,116.2683799,116.2709033,2009-04-24 20:39:38,2009-04-24 21:09:48,39.91652245,116.2696416,123.3618577543398,",文化传媒","文化宫,出入口"
41,39.9055799,39.9075616,116.2646766,116.2666933,2009-04-26 03:30:43,2009-04-26 14:25:26,39.90657075,116.26568495,139.77401487344284,",出入口","门,出入口"
42,39.9950516,39.9964033,116.3242633,116.3264383,2008-10-07 00:11:11,2008-10-07 01:00:42,39.99572745,116.3253508,119.28895631339935,",文化传媒","展览馆,出入口"
42,39.9751466,39.9765716,116.3277349,116.3308383,2008-10-07 01:10:48,2008-10-07 05:50:20,39.9758591,116.3292866,154.14097387059485,",文化传媒","展览馆,文化传媒"
42,39.9753066,39.9764216,116.3277299,116.3310633,2008-10-08 18:47:18,2008-10-08 20:48:20,39.9758641,116.3293966,154.9607871477192,",文化传媒","文化宫,文化传媒"
42,39.9751816,39.9764666,116.3276583,116.3309516,2008-10-10 21:03:25,2008-10-11 02:22:58,39.9758241,116.32930495,157.45379150027122,",文化传媒","展览馆,文化传媒"
42,39.9911966,39.9930399,116.3211283,116.32357,2008-10-13 01:54:23,2008-10-13 03:34:12,39.99211825,116.32234915,146.01310943963267,",出入口","门,出入口"
42,39.975405,39.9765383,116.3298599,116.3309333,2008-10-14 15:31:35,2008-10-14 16:03:45,39.975971650000005,116.3303966,77.8560473392567,",文化传媒","文化宫,出入口"
42,39.9931966,39.9949449,116.326245,116.3264383,2008-10-30 23:45:37,2008-10-31 00:18:19,39.99407075,116.32634165,97.54926439007892,",文化传媒",文化宫
42,39.9778133,39.9792116,116.4180716,116.4216433,2008-11-16 02:47:52,2008-11-16 04:16:01,39.97851245,116.41985745,170.87693606501085,",文化传媒,文化传媒","其他,出入口"
42,40.0059999,40.0091333,116.3204616,116.3213,2008-11-25 21:54:46,2008-11-25 22:35:54,40.0075666,116.3208808,177.83045769595287,",文化传媒","新闻出版,旅游景点"
42,39.9751783,39.9756383,116.3283416,116.3308866,2008-12-01 21:41:39,2008-12-20 04:26:27,39.9754083,116.3296141,111.40649227832492,",文化传媒","文化宫,文化传媒"
42,39.895305,39.8972016,116.4539866,116.454875,2009-01-30 19:31:51,2009-01-30 20:31:06,39.8962533,116.4544308,112.04881847993396,",出入口","其他,出入口"
42,39.9153066,39.91593,116.5194866,116.5227299,2009-02-01 01:01:41,2009-02-01 01:50:37,39.915618300000006,116.52110825,142.58040603829485,",出入口","其他,出入口"
43,39.949033,39.950702,116.31083,116.314009,2009-02-06 19:57:52,2009-02-06 20:35:22,39.9498675,116.3124195,164.22282993043535,",公司企业,出入口","停车场出入口,出入口"
43,39.949847,39.951174,116.310906,116.312908,2009-02-07 02:05:22,2009-02-07 02:40:12,39.9505105,116.311907,112.8007358895569,",公司企业,出入口","停车场出入口,出入口"
43,39.949492,39.950689,116.313299,116.315446,2009-02-07 21:25:05,2009-02-08 01:57:20,39.9500905,116.3143725,113.14906783730903,",出入口","停车场出入口,出入口"
43,39.949038,39.951681,116.313205,116.314669,2009-02-08 02:44:10,2009-02-08 04:14:05,39.950359500000005,116.313937,159.6437596797996,",出入口","停车场出入口,出入口"
43,39.940909,39.943126,116.368649,116.370537,2009-02-10 16:42:04,2009-02-10 17:52:19,39.9420175,116.369593,147.2068644345043,",公司企业","公司,出入口"
43,39.949023,39.950643,116.313772,116.315389,2009-02-10 18:37:49,2009-02-11 03:22:15,39.949833,116.3145805,113.41128136328643,",出入口","停车场出入口,出入口"
43,39.948746,39.951003,116.313663,116.315018,2009-02-11 03:22:50,2009-02-11 04:41:30,39.9498745,116.3143405,138.1358014755938,",出入口","停车场出入口,出入口,出入口"
43,39.947793,39.950537,116.312556,116.315013,2009-02-13 21:48:30,2009-02-13 22:26:30,39.949165,116.3137845,185.04419532270344,",出入口","停车场出入口,出入口"
43,39.947322,39.949522,116.313957,116.316427,2009-02-13 22:45:55,2009-02-13 23:16:40,39.948422,116.315192,161.38253166463062,",出入口",门
43,39.945812,39.948075,116.317071,116.318934,2009-02-14 15:46:11,2009-02-14 16:22:21,39.9469435,116.3180025,148.78028697007457,",文化传媒","新闻出版,文化传媒"
43,39.949122,39.950465,116.310505,116.314416,2009-02-14 20:08:21,2009-02-14 20:41:56,39.9497935,116.3124605,182.65251463122897,",公司企业,出入口","停车场出入口,出入口"
43,39.947214,39.950504,116.313265,116.315323,2009-02-14 20:42:11,2009-02-14 22:28:56,39.948859,116.314294,202.8609095937348,",出入口","停车场出入口,出入口"
43,39.968274,39.970667,116.301608,116.303289,2009-02-19 02:23:58,2009-02-19 03:11:23,39.9694705,116.3024485,151.10042206328566,",出入口","停车场出入口,出入口"
43,39.970651,39.971608,116.30336,116.305438,2009-02-19 03:11:28,2009-02-19 03:43:48,39.9711295,116.304399,103.2972526521988,",出入口","停车场出入口,出入口"
43,39.971715,39.973472,116.299989,116.301007,2009-02-21 15:26:08,2009-02-21 15:58:38,39.9725935,116.300498,106.88162337261282,",出入口","停车场出入口,出入口"
43,39.904687,39.905601,116.368757,116.370211,2009-02-24 21:54:52,2009-02-25 04:47:43,39.905144,116.369484,80.17358701081007,",出入口","其他,出入口"
43,39.966461,39.967229,116.30682,116.309441,2009-02-26 18:42:06,2009-02-26 19:27:21,39.966845000000006,116.3081305,119.56744346690674,",文化传媒","文化宫,出入口"
43,39.973317,39.974124,116.333105,116.335589,2009-02-26 20:14:56,2009-02-26 21:15:16,39.9737205,116.334347,114.9526987102008,",出入口","停车场出入口,出入口"
43,39.990386,39.99175,116.327938,116.331002,2009-03-05 06:52:12,2009-03-05 09:59:53,39.991068,116.32947,150.94658590334467,",出入口","其他,出入口"
43,39.970463,39.971373,116.302961,116.305351,2009-03-05 10:12:03,2009-03-06 17:23:18,39.970918,116.304156,113.70988585431029,",出入口","停车场出入口,出入口"
43,39.970361,39.971947,116.298125,116.300696,2009-03-07 02:15:51,2009-03-07 03:37:16,39.971154,116.2994105,140.62605496887642,",出入口,出入口","停车场出入口,出入口"
43,39.970219,39.972819,116.299653,116.30157,2009-03-07 03:40:46,2009-03-07 05:06:42,39.971519,116.3006115,166.03433709940103,",出入口","停车场出入口,出入口,出入口"
43,39.970104,39.971448,116.301009,116.30451,2009-03-10 23:42:22,2009-03-12 18:25:46,39.970776,116.3027595,166.8414132993897,",文化传媒","文化宫,出入口"
43,39.990664,39.992817,116.330384,116.33202,2009-03-13 05:13:19,2009-03-13 06:06:04,39.991740500000006,116.331202,138.5087050836726,",文化传媒","新闻出版,出入口"
43,39.989576,39.992094,116.328509,116.331161,2009-03-13 06:12:59,2009-03-13 06:58:54,39.990835,116.329835,179.88792521480508,",出入口","停车场出入口,出入口"
43,39.973228,39.974274,116.332206,116.334544,2009-03-13 18:11:17,2009-03-13 18:55:32,39.973751,116.333375,115.3475484495748,",出入口","停车场出入口,出入口"
43,39.973267,39.974291,116.333092,116.334905,2009-03-13 18:55:37,2009-03-13 20:03:09,39.973779,116.3339985,95.95923362173524,",出入口","停车场出入口,出入口"
43,39.945926,39.946966,116.311232,116.313221,2009-03-17 02:29:39,2009-03-17 03:20:42,39.946446,116.3122265,102.61935085071158,",出入口,出入口","门,出入口"
43,39.972595,39.973966,116.331437,116.333714,2009-03-19 18:56:50,2009-03-20 04:14:59,39.9732805,116.3325755,123.3786500815784,",出入口","停车场出入口,出入口"
43,39.973289,39.974557,116.331586,116.33391,2009-03-20 04:24:24,2009-03-20 05:07:19,39.973923,116.332748,121.55022106495367,",出入口","停车场出入口,出入口"
44,40.077105,40.079987,116.325141,116.32759,2009-02-03 03:27:24,2009-02-03 15:22:48,40.078546,116.3263655,191.12487135939244,",出入口","门,出入口"
44,39.973158,39.974723,116.331758,116.333443,2009-02-03 15:55:18,2009-02-03 21:56:17,39.9739405,116.3326005,112.80467339195616,",出入口","停车场出入口,出入口"
44,39.967454,39.969383,116.393881,116.396298,2009-02-14 19:07:04,2009-02-14 22:41:14,39.9684185,116.3950895,148.69012438518908,",出入口","停车场出入口,出入口"
44,39.969201,39.971116,116.313161,116.314852,2009-02-15 00:20:54,2009-02-15 00:51:34,39.9701585,116.3140065,128.55814533745337,",出入口","停车场出入口,出入口"
44,39.977434,39.979732,116.326641,116.329274,2009-02-15 01:10:54,2009-02-15 02:47:24,39.978583,116.3279575,170.02027056331988,",文化传媒","文化宫,文化传媒"
44,39.971264,39.974253,116.332923,116.334381,2009-02-18 22:04:59,2009-02-18 22:44:39,39.9727585,116.333652,177.41272694939707,",出入口","停车场出入口,出入口"
44,39.971742,39.974607,116.332784,116.334382,2009-02-18 23:11:29,2009-02-19 00:03:49,39.9731745,116.333583,173.22849982481685,",出入口","停车场出入口,出入口"
44,40.077489,40.080143,116.325114,116.327565,2009-02-19 03:42:39,2009-02-19 15:39:09,40.078816,116.3263395,180.6785927822069,",出入口","门,出入口"
44,40.078191,40.080057,116.325113,116.327094,2009-02-22 05:15:08,2009-02-22 14:29:33,40.07912399999999,116.3261035,133.66044861510005,",出入口","门,出入口"
44,40.078318,40.081431,116.325047,116.327637,2009-02-24 05:23:17,2009-02-24 15:17:55,40.0798745,116.326342,205.1701529033875,",公司企业","其他,出入口"
44,39.972246,39.975115,116.332381,116.333887,2009-02-24 17:18:20,2009-02-24 17:48:55,39.9736805,116.333134,171.93176839928842,",出入口","停车场出入口,出入口"
44,39.973074,39.975446,116.332585,116.333989,2009-02-24 19:21:35,2009-02-24 19:56:35,39.97426,116.333287,144.81033492771778,",出入口","停车场出入口,出入口"
44,40.078268,40.079939,116.32506,116.326945,2009-02-25 04:06:46,2009-02-25 15:22:51,40.0791035,116.3260025,122.72522302650486,",出入口","门,出入口"
44,39.971497,39.974368,116.333002,116.335232,2009-02-25 16:45:16,2009-02-25 17:18:06,39.9729325,116.334117,185.7593045402301,"life,出入口","停车场出入口,出入口,出入口"
44,39.970845,39.973935,116.332856,116.333791,2009-02-25 17:43:11,2009-02-25 18:13:51,39.97239,116.3333235,176.35503561737323,",出入口","停车场出入口,出入口,出入口"
44,40.078444,40.079834,116.325128,116.32731,2009-02-27 05:07:44,2009-02-27 23:41:32,40.079139,116.326219,120.78356450398034,",出入口",门
44,39.986293,39.987456,116.329613,116.331519,2009-02-28 01:38:35,2009-02-28 02:09:05,39.9868745,116.330566,103.7939571334111,",出入口","停车场出入口,出入口,出入口"
44,40.078751,40.080121,116.325035,116.32652,2009-02-28 04:06:50,2009-03-01 15:18:28,40.079436,116.3257775,98.9570695544202,",出入口",门
44,39.978967,39.981672,116.340293,116.341948,2009-03-01 18:21:38,2009-03-01 19:49:33,39.9803195,116.3411205,166.09907392139368,",文化传媒","广播电视,文化传媒"
44,39.971843,39.974234,116.333416,116.334203,2009-03-01 21:28:33,2009-03-01 22:04:23,39.9730385,116.3338095,137.0976608255842,",出入口","停车场出入口,出入口"
44,39.972545,39.974596,116.331489,116.334588,2009-03-01 22:04:28,2009-03-01 23:30:53,39.9735705,116.3330385,174.46282895604523,",出入口","停车场出入口,出入口"
44,40.0784,40.080637,116.325088,116.327305,2009-03-02 04:59:19,2009-03-02 15:25:27,40.079518500000006,116.3261965,156.08745197543703,",出入口","门,出入口"
44,40.077986,40.079999,116.325063,116.327352,2009-03-06 03:42:58,2009-03-08 15:22:07,40.0789925,116.3262075,148.35040573640944,",出入口","门,出入口"
44,39.970263,39.972824,116.332374,116.334757,2009-03-08 15:59:27,2009-03-09 02:36:48,39.9715435,116.3335655,174.88013593640844,",出入口","停车场出入口,出入口,出入口"
44,40.077936,40.079491,116.325816,116.327207,2009-03-10 03:38:59,2009-03-10 15:25:07,40.0787135,116.3265115,104.76639585451942,",出入口",门
44,40.07918,40.080683,116.325885,116.327152,2009-03-12 04:01:58,2009-03-12 15:23:16,40.0799315,116.3265185,99.4378072270779,",出入口,出入口",门
44,40.077496,40.07996,116.325111,116.327574,2009-03-13 06:09:14,2009-03-13 21:08:02,40.078728,116.3263425,172.46927613161816,",出入口","门,出入口"
44,40.077557,40.079594,116.325101,116.327317,2009-03-16 07:32:04,2009-03-16 15:20:48,40.0785755,116.326209,147.35413983695278,",出入口","门,出入口"
44,39.973316,39.97416,116.33239,116.33384,2009-03-19 17:12:23,2009-03-19 20:48:05,39.973738,116.333115,77.57979328913477,",出入口","停车场出入口,出入口"
44,39.991052,39.992602,116.329095,116.331711,2009-03-22 02:14:52,2009-03-22 03:10:12,39.991827,116.330403,140.86503032996663,",文化传媒","新闻出版,出入口"
51,39.9671416,39.9674399,116.3160949,116.318735,2007-12-08 09:15:35,2007-12-08 10:12:22,39.96729075,116.31741495,113.7122493937122,",出入口","门,出入口"
51,39.9839699,39.9845233,116.3067266,116.3075349,2007-12-08 12:42:47,2007-12-08 13:13:09,39.9842466,116.30713075,46.17712527443645,",出入口",其他
51,39.9905983,39.9921783,116.2972266,116.2983466,2007-12-08 13:32:03,2007-12-10 05:05:21,39.9913883,116.2977866,99.96286694385404,",出入口",门
51,39.99588,39.9975733,116.2913133,116.2927083,2007-12-14 02:44:04,2007-12-14 03:30:49,39.99672665,116.2920108,111.32514250304791,",出入口","门,出入口"
51,39.9895899,39.9903199,116.2980249,116.3019116,2007-12-14 16:13:02,2007-12-14 17:12:09,39.9899549,116.29996825,170.46224469616868,",出入口",其他
51,39.9377983,39.939515,116.3874683,116.388745,2007-12-15 05:52:15,2007-12-15 06:29:06,39.93865665,116.38810665,109.87079290646524,",出入口","停车场出入口,出入口"
51,39.9363333,39.9377549,116.3793716,116.380785,2007-12-15 07:53:09,2007-12-15 08:41:30,39.9370441,116.3800783,99.38467762236922,",出入口","门,门址"
51,39.8755733,39.8790916,116.40625,116.4072799,2007-12-16 07:36:23,2007-12-16 08:39:34,39.87733245,116.40676495,200.48389133189536,",文化传媒","文化宫,出入口"
51,39.9575783,39.9589016,116.3554099,116.3591583,2007-12-22 09:50:03,2007-12-22 12:48:53,39.95823995,116.3572841,175.8716377587591,",文化传媒","新闻出版,出入口,出入口"
51,39.8848549,39.8860349,116.482165,116.4833199,2007-12-31 07:12:06,2007-12-31 09:24:56,39.8854449,116.48274245,82.04611909572789,",出入口","门,出入口"
51,39.9775916,39.9793683,116.3099183,116.3107033,2008-01-15 04:44:51,2008-01-15 05:58:29,39.97847994999999,116.3103108,104.28816959644436,",出入口","其他,出入口"
51,39.8517149,39.8534266,116.3933466,116.3938333,2008-01-19 04:40:35,2008-01-19 09:16:15,39.85257075,116.39358995,97.4072024651168,",出入口","停车场出入口,出入口"
51,39.8576766,39.8587799,116.3918133,116.3926583,2008-01-21 08:20:29,2008-01-21 08:53:25,39.85822825,116.3922358,71.15660911539811,",公司企业","公司,公司企业"
52,39.9228,39.9245833333333,116.417833333333,116.419283333333,2008-01-17 16:39:14,2008-01-17 22:53:30,39.923691666666656,116.418558333333,116.84545632706998,",出入口,出入口","停车场出入口,出入口"
52,39.9849833333333,39.9858666666667,116.3506,116.352733333333,2008-03-14 00:57:28,2008-03-14 21:07:46,39.985425,116.3516666666665,103.2998219983751,",出入口","门,出入口"
52,39.9848833333333,39.9852833333333,116.349616666667,116.3532,2008-03-18 05:21:15,2008-03-18 23:18:34,39.9850833333333,116.3514083333335,154.25986454722732,",出入口","其他,出入口"
52,39.983919,39.98513,116.351375,116.353019,2008-05-20 01:57:03,2008-05-20 03:14:08,39.9845245,116.352197,97.1491971213889,",出入口","门,出入口,出入口"
52,39.979965,39.981171,116.350001,116.352146,2008-05-20 03:24:41,2008-05-20 04:01:08,39.980568000000005,116.3510735,113.34249298987102,",出入口","其他,出入口"
52,39.984338,39.98564,116.352047,116.352912,2008-05-20 06:25:26,2008-05-20 08:17:18,39.984989,116.3524795,81.22718186744973,",出入口","门,出入口,出入口"
52,39.987335,39.989771,116.300555,116.30338,2008-05-20 19:49:38,2008-05-20 22:48:19,39.988553,116.3019675,181.17439868921133,",出入口",其他
52,39.904295,39.906644,116.367494,116.368392,2008-05-21 05:20:29,2008-05-21 05:50:49,39.9054695,116.367943,136.09860255372155,",出入口","其他,出入口"
52,39.984467,39.986254,116.352023,116.354508,2008-05-21 06:36:31,2008-05-22 01:01:12,39.9853605,116.3532655,145.18029461516778,",出入口","门,出入口"
52,39.980506,39.981082,116.327681,116.329994,2008-05-22 21:17:00,2008-05-22 21:50:18,39.980794,116.3288375,103.61218684172094,",文化传媒,出入口","门,出入口"
52,39.979855,39.981564,116.327908,116.331272,2008-05-22 21:50:20,2008-05-22 22:32:44,39.9807095,116.32959,171.95114331817567,",文化传媒,公司企业","公司,出入口"
52,39.988155,39.989525,116.30727,116.309425,2008-05-24 22:07:27,2008-05-24 22:38:59,39.98884,116.3083475,119.28288471085644,",出入口","门,出入口"
52,39.926023,39.929205,116.326286,116.328426,2008-05-25 01:34:19,2008-05-25 02:59:49,39.927614000000005,116.327356,199.05396803821577,",出入口","门,出入口"
52,39.979308,39.981723,116.300325,116.301516,2008-05-25 03:41:09,2008-05-25 04:49:03,39.9805155,116.3009205,143.53550896633732,",出入口","其他,出入口"
52,39.98447,39.985493,116.351963,116.354468,2008-05-25 05:10:53,2008-05-25 08:57:01,39.9849815,116.3532155,120.9232076598017,",出入口",
52,39.983844,39.985725,116.352486,116.35318,2008-05-25 09:01:01,2008-05-25 10:16:59,39.9847845,116.352833,108.67756922813172,",出入口","门,出入口"
52,39.984399,39.98615,116.35194,116.353472,2008-05-25 10:17:37,2008-05-25 21:59:05,39.9852745,116.352706,117.20276485581128,",出入口","门,出入口"
52,39.98988,39.991131,116.304134,116.307354,2008-05-26 05:02:37,2008-05-26 06:16:27,39.9905055,116.305744,153.7870130949661,",出入口",门
52,39.98993,39.992039,116.297951,116.300292,2008-05-26 06:51:41,2008-05-26 08:34:43,39.9909845,116.2991215,153.92328105699642,",出入口,出入口",门
52,39.983263,39.985849,116.352037,116.353436,2008-05-27 03:36:27,2008-05-27 04:37:55,39.984556,116.3527365,155.6380616895005,",出入口","停车场出入口,出入口"
52,39.983736,39.985325,116.352048,116.353086,2008-05-27 05:38:11,2008-05-27 06:30:23,39.984530500000005,116.352567,98.79301040464252,",出入口","门,出入口,出入口"
52,39.983822,39.985281,116.352012,116.353023,2008-05-28 04:08:16,2008-05-28 05:12:26,39.9845515,116.3525175,91.84141519768836,",出入口","门,出入口"
52,39.984138,39.985288,116.351874,116.353248,2008-05-30 03:31:37,2008-05-30 05:28:25,39.984713,116.352561,86.68325979890263,",出入口","门,出入口"
52,39.926883,39.929107,116.326198,116.328446,2008-05-31 02:00:10,2008-05-31 02:38:30,39.927995,116.327322,156.4455420134438,",出入口","门,出入口"
52,39.983772,39.985733,116.351369,116.353321,2008-05-31 05:13:42,2008-06-01 01:47:32,39.9847525,116.352345,137.11901987609147,",出入口","门,出入口,出入口"
52,39.928176,39.931202,116.326419,116.327549,2008-06-01 02:27:12,2008-06-01 05:15:56,39.929689,116.326984,175.00027743827457,",出入口","停车场出入口,出入口"
52,39.984516,39.985129,116.350782,116.353119,2008-06-01 06:17:56,2008-06-01 19:46:50,39.9848225,116.3519505,105.22762906364876,",出入口","门,出入口"
52,39.983695,39.985288,116.351957,116.353141,2008-06-01 22:46:46,2008-06-01 23:40:56,39.9844915,116.352549,101.92221254937104,",出入口","门,出入口,出入口"
52,39.906618,39.909267,116.243273,116.246839,2008-06-02 17:28:33,2008-06-02 19:53:44,39.9079425,116.245056,211.70711781807896,",出入口","其他,出入口"
52,39.984503,39.986466,116.351258,116.3538,2008-06-02 21:21:24,2008-06-03 01:20:51,39.9854845,116.352529,153.7445842262176,",出入口","门,出入口"
52,39.906303,39.907149,116.243973,116.245982,2008-06-03 02:33:45,2008-06-03 05:03:51,39.906726,116.2449775,97.74213617749616,",出入口","其他,出入口"
52,39.980132,39.982083,116.35432,116.355873,2008-06-03 06:19:09,2008-06-03 06:58:31,39.9811075,116.3550965,127.05603516874996,",文化传媒","广播电视,出入口"
52,39.983565,39.985671,116.351122,116.3548,2008-06-03 07:04:53,2008-06-04 03:00:03,39.984618,116.352961,195.599902694736,",出入口","其他,出入口"
52,39.906267,39.907702,116.243125,116.245599,2008-06-04 04:20:05,2008-06-04 04:58:17,39.9069845,116.244362,132.28015484175174,",出入口","停车场出入口,出入口"
52,39.984056,39.985934,116.350021,116.353235,2008-06-04 06:23:33,2008-06-05 00:34:23,39.984995,116.351628,172.18554126784653,",出入口","其他,出入口"
52,39.984081,39.985766,116.351424,116.353565,2008-06-05 20:24:34,2008-06-06 00:01:00,39.9849235,116.3524945,130.7473743483309,",出入口","门,出入口"
52,39.984782,39.986179,116.349693,116.353632,2008-06-06 00:03:14,2008-06-06 00:46:22,39.9854805,116.3516625,184.9031837474872,",出入口","门,出入口"
52,39.980457,39.982241,116.306266,116.308087,2008-06-06 01:42:50,2008-06-06 05:11:14,39.981349,116.3071765,125.92170416921282,",出入口",门
52,39.983847,39.985748,116.351356,116.353061,2008-06-07 05:28:41,2008-06-07 07:55:09,39.9847975,116.3522085,128.24240755796092,",出入口","门,出入口"
52,39.983754,39.987066,116.351948,116.353221,2008-06-07 08:20:31,2008-06-07 09:53:43,39.98541,116.3525845,191.95841904635927,",出入口","门,出入口"
52,39.984438,39.98668,116.352312,116.353558,2008-06-07 11:45:04,2008-06-07 14:42:22,39.985559,116.352935,135.48035773796997,",出入口","门,出入口"
52,39.984434,39.985677,116.352073,116.353062,2008-06-07 14:44:12,2008-06-07 19:49:28,39.9850555,116.3525675,80.93769179000323,",出入口",门
52,39.98387,39.985678,116.351989,116.353243,2008-06-07 20:08:40,2008-06-08 00:47:34,39.984774,116.352616,113.83354331621408,",出入口","门,出入口,出入口"
52,39.982847,39.985306,116.373882,116.375646,2008-06-09 00:27:41,2008-06-09 01:15:29,39.9840765,116.374764,156.00617904644506,",出入口","停车场出入口,出入口"
52,39.97337,39.974763,116.302089,116.306013,2008-06-09 02:36:13,2008-06-09 04:29:01,39.974066500000006,116.304051,184.25523061319075,",文化传媒","其他,出入口"
52,39.984308,39.985578,116.351882,116.353034,2008-06-09 04:51:07,2008-06-09 06:48:17,39.984943,116.352458,85.98815702328017,",出入口","门,出入口"
52,39.984103,39.986219,116.352118,116.35361,2008-06-09 07:57:49,2008-06-09 09:30:51,39.985161,116.352864,133.7158631645592,",出入口","门,出入口"
